stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
GAIL,"Garillère",,47.19240590,-1.52124773,,,1,,
GALH,"Galheur",,47.16675210,-1.57989684,,,1,,
GAMB,"Gambetta",,47.22356842,-1.53834972,,,1,,
GATI,"Gâtine",,47.21339264,-1.66057756,,,1,,
GAUT,"Gautellerie",,47.17738485,-1.60199901,,,1,,
GBLO,"Grand Blottereau",,47.22973210,-1.51104322,,,1,,
GBNI,"Guiblinière",,47.29241378,-1.52036148,,,1,,
GBTA,"Grande-Bretagne",,47.26218623,-1.50229128,,,1,,
GCAR,"Grand Carcouët",,47.23110621,-1.59175092,,,1,,
GCEN,"Grande Censive",,47.25209958,-1.54990186,,,1,,
GCHE,"Gachet",,47.29258696,-1.52401696,,,1,,
GCSO,"Glacisol",,47.25157456,-1.50438907,,,1,,
GDCH,"Gare de Chantenay",,47.19790443,-1.59359143,,,1,,
GDEN,"Goldens",,47.16202012,-1.49961293,,,1,,
GDFI,"Grand Fief",,47.12558711,-1.62551939,,,1,,
GDNN,"Gendronnerie",,47.12728679,-1.63912252,,,1,,
GDOU,"Grande Ouche",,47.18150669,-1.57993922,,,1,,
GDPI,"Grande Pièce",,47.19906049,-1.51037627,,,1,,
GDRE,"Guindré",,47.23919072,-1.53801379,,,1,,
GELL,"Grande Noëlle",,47.16329783,-1.50335048,,,1,,
GERA,"Géraudière",,47.26169723,-1.56720226,,,1,,
GESV,"Gesvrine",,47.26979016,-1.55217408,,,1,,
GEVR,"Gesvres",,47.26364187,-1.54871284,,,1,,
GGAU,"Gergaudière",,47.28958399,-1.58585668,,,1,,
GGNO,"Grignon",,47.21645280,-1.46652550,,,1,,
GGUI,"Gauguin",,47.16665602,-1.55467932,,,1,,
GIAR,"Gilarderie",,47.18587656,-1.68246375,,,1,,
GIBR,"Gibraye",,47.20496283,-1.51753272,,,1,,
GIND,"Gare d'Indre",,47.20491386,-1.66253077,,,1,,
GIQU,"Gicquelière",,47.25813718,-1.45910123,,,1,,
GLAU,"Grillaud",,47.22027374,-1.58156250,,,1,,
GLDE,"Grande Lande",,47.19221223,-1.49753690,,,1,,
GLEI,"Grolerie",,47.17268567,-1.47234385,,,1,,
GLIE,"Gilière",,47.29979410,-1.55276704,,,1,,
GLNE,"Galarne",,47.20818248,-1.52998478,,,1,,
GLOU,"Grange au Loup",,47.26363326,-1.51567178,,,1,,
GMAR,"Gare Maritime",,47.20705467,-1.57336227,,,1,,
GMDR,"Grimaudière",,47.29203096,-1.53585476,,,1,,
GMOL,"Guy Mollet",,47.24943288,-1.55515891,,,1,,
GMTL,"Germaine Tillion",,47.26634726,-1.51323177,,,1,,
GNRA,"Greneraie",,47.19944746,-1.53294938,,,1,,
GOBI,"Gobinière",,47.24962373,-1.58681785,,,1,,
GOLF,"Golf",,47.23645234,-1.60482309,,,1,,
GONI,"Gournière",,47.26825163,-1.54942769,,,1,,
GPOR,"Grand Portail",,47.20141648,-1.52360070,,,1,,
GPRO,"Gare de Pont Rousseau",,47.19306680,-1.54928195,,,1,,
GRAM,"Grammoire",,47.18366876,-1.47302753,,,1,,
GRCH,"Grand Chemin",,47.19724091,-1.78377298,,,1,,
GRET,"Gare de l'État",,47.20468155,-1.56003745,,,1,,
GRIM,"Grimm",,47.21609956,-1.64550705,,,1,,
GRMA,"Grimau",,47.22830829,-1.65484417,,,1,,
GROR,"Garenne",,47.26507196,-1.62767924,,,1,,
GRPO,"Gripots",,47.19245962,-1.49175034,,,1,,
GRTE,"Garotterie",,47.22499031,-1.60674048,,,1,,
GRVI,"Guerivières",,47.20516924,-1.46730812,,,1,,
GRZI,"Grezillières",,47.21437939,-1.47827546,,,1,,
GSAN,"George Sand",,47.16577438,-1.54490983,,,1,,
GSEN,"Grasse Noue",,47.28024544,-1.58189418,,,1,,
GSIN,"Grassinière",,47.16578185,-1.50788397,,,1,,
GSNO,"Gare Nord - Jardin des Plantes",,47.21783230,-1.54228072,,,1,,
GSSU,"Gare Sud",,47.21596628,-1.54206216,,,1,,
GTAE,"Grootaers",,47.23936560,-1.58505353,,,1,,
GTLA,"Garettes - Landreau",,47.27318866,-1.63078118,,,1,,
GTVE,"Gaston Veil",,47.21013675,-1.55559185,,,1,,
GULO,"Guilloterie",,47.16985803,-1.56040237,,,1,,
GURO,"Gustave Roch",,47.20408134,-1.55197034,,,1,,
GVNO,"Gare de Vertou Nord",,47.18708969,-1.47848672,,,1,,
GVSU,"Gare de Vertou Sud",,47.18589220,-1.47659943,,,1,,
HALU,"Haluchère-Batignolles",,47.24925667,-1.52304556,,,1,,
HARO,"Harouys",,47.21688920,-1.56698494,,,1,,
HAUB,"Haubans",,47.21463078,-1.52999609,,,1,,
HAVE,"Halvêque",,47.25743023,-1.52029142,,,1,,
HBAN,"Hangar à Bananes",,47.20047978,-1.57282904,,,1,,
HBDE,"Halbarderie",,47.26835837,-1.43806747,,,1,,
HBLI,"Hôpital Bellier",,47.22125026,-1.52425587,,,1,,
HBRA,"Herbray",,47.15045767,-1.47099306,,,1,,
HCOU,"Hauts de Couëron",,47.24054155,-1.66960345,,,1,,
HDIE,"Haudrière",,47.15447580,-1.46763069,,,1,,
HERM,"Hermeland",,47.22997554,-1.61678846,,,1,,
HFLE,"Hameau Fleuri",,47.25100258,-1.58959899,,,1,,
HFVE,"Haute Forêt",,47.16797195,-1.46536183,,,1,,
HGNR,"Haute Gournière",,47.26787690,-1.54584511,,,1,,
HILE,"Haute Île",,47.19475795,-1.55636039,,,1,,
HIND,"Haute-Indre",,47.19539753,-1.64979962,,,1,,
HIPP,"Hippodrome",,47.24760718,-1.56776338,,,1,,
HLAN,"Haute Lande",,47.15476250,-1.52343498,,,1,,
HLLR,"Hilière",,47.28773673,-1.43000346,,,1,,
HMLL,"Houmaille",,47.18905950,-1.58698975,,,1,,
HODI,"Hôtel Dieu",,47.21207602,-1.55494778,,,1,,
HOGR,"Hongrie",,47.21593182,-1.52409811,,,1,,
HOSE,"Housseau",,47.28103404,-1.49834888,,,1,,
HPLA,"Hôpital Laënnec",,47.23686213,-1.64088373,,,1,,
HREG,"Hôtel de Région",,47.21034246,-1.52616512,,,1,,
HRLL,"Hérelle",,47.20140369,-1.58661289,,,1,,
HVCQ,"Mairie de Carquefou",,47.29890076,-1.49030610,,,1,,
HVNA,"Hôtel de Ville",,47.21774461,-1.55423383,,,1,,
ICAM,"ICAM",,47.27359161,-1.50186138,,,1,,
ICOU,"ICO",,47.23851452,-1.63823200,,,1,,
IDFR,"Île de France",,47.16938424,-1.46781289,,,1,,
IDLO,"Îles de Loire",,47.21028887,-1.49019623,,,1,,
IDNA,"Île de Nantes",,47.20630836,-1.53890783,,,1,,
IMPR,"Imprimeurs",,47.23864011,-1.67004424,,,1,,
INLA,"Internat Laënnec",,47.23498472,-1.64058012,,,1,,
INRE,"Indre",,47.20141300,-1.66856402,,,1,,
IROI,"Iroise",,47.24820351,-1.53648583,,,1,,
ISLE,"Islettes",,47.26331842,-1.47613876,,,1,,
IUTH,"IUT",,47.29793088,-1.50464691,,,1,,
JALI,"Jalière",,47.26367651,-1.59624572,,,1,,
JAME,"Jamet",,47.20996514,-1.60252034,,,1,,
JANA,"Jaunais",,47.17602868,-1.53374672,,,1,,
JAPY,"Japy",,47.25934296,-1.51177748,,,1,,
JARI,"Jarriais",,47.21292755,-1.71830968,,,1,,
JAUR,"Jacqueline Auriol",,47.27139824,-1.47138006,,,1,,
JBAR,"Jean Bart",,47.19967908,-1.67648403,,,1,,
JBNA,"Jeanne Bernard",,47.23526912,-1.59132939,,,1,,
JCAR,"Jacques Cartier",,47.22388378,-1.63620872,,,1,,
JCOU,"Joncours",,47.21994110,-1.58676008,,,1,,
JDGA,"Jardins de Gaïa",,47.15755594,-1.67820712,,,1,,
JFER,"Jules Ferry",,47.25071479,-1.48749599,,,1,,
JFRA,"Jean Fraix",,47.18655602,-1.54238323,,,1,,
JGUE,"Jaguère",,47.17549839,-1.56762609,,,1,,
JHDI,"Jahardières",,47.12537811,-1.64279625,,,1,,
JJCE,"Jean Jaurès",,47.30120900,-1.54974544,,,1,,
JJNA,"Jean Jaurès",,47.21835088,-1.56004162,,,1,,
JLIE,"Joliverie",,47.18985543,-1.51944014,,,1,,
JLVE,"Joliverie",,47.18966158,-1.51659350,,,1,,
JMAC,"Jean Macé",,47.20053434,-1.58926227,,,1,,
JMLI,"Jean Moulin",,47.20678464,-1.60052173,,,1,,
JMON,"Jean Monnet",,47.16619395,-1.46514844,,,1,,
JNAI,"Jaunaie",,47.21887100,-1.72781528,,,1,,
JNEA,"Jauneau",,47.27375194,-1.45013381,,,1,,
JNIG,"Jean Ingres",,47.22236178,-1.59678577,,,1,,
JNLI,"Jonelière",,47.25172032,-1.54075384,,,1,,
JOTE,"Jouetterie",,47.13145000,-1.66246209,,,1,,
JPER,"Jean Perrin",,47.18125104,-1.56068611,,,1,,
JPTR,"Jupiter",,47.28485632,-1.45599906,,,1,,
JROS,"Jean Rostand",,47.24589397,-1.59377513,,,1,,
JTIC,"Justice",,47.20943523,-1.63161465,,,1,,
JUIV,"Juiverie",,47.21071136,-1.62470894,,,1,,
JUME,"Jumelière",,47.29429574,-1.48762256,,,1,,
JVAL,"Jules Vallès",,47.17341939,-1.57079248,,,1,,
JVNA,"Jules Verne",,47.24879137,-1.51727291,,,1,,
JVRA,"Janvraie",,47.19947030,-1.61133286,,,1,,
KERE,"Keren",,47.24441770,-1.53370798,,,1,,
KOEN,"Koenig",,47.19802650,-1.61561372,,,1,,
KOUF,"Koufra",,47.25033748,-1.53110880,,,1,,
LABE,"Lac de Beaulieu",,47.21934159,-1.69240414,,,1,,
LACH,"L'Arche",,47.21283164,-1.70835213,,,1,,
LADO,"Ladoumègue",,47.29610818,-1.48652249,,,1,,
LAGE,"Largeau",,47.19495842,-1.50998761,,,1,,
LAHA,"La Haie",,47.26091273,-1.47508081,,,1,,
LAIL,"Les Ailes",,47.17120192,-1.57410832,,,1,,
LALL,"Lallié",,47.22672176,-1.54640127,,,1,,
LAMA,"Lamartine",,47.21648224,-1.57884852,,,1,,
LANA,"Launay",,47.26542795,-1.63230896,,,1,,
LAUR,"Lauriers",,47.20491183,-1.60519212,,,1,,
LAXX,"La Croix",,47.16528028,-1.48694698,,,1,,
LBAU,"Les Bauches",,47.26328292,-1.67722248,,,1,,
LBER,"Lindbergh",,47.15505768,-1.59835146,,,1,,
LBOS,"La Brosse",,47.33296706,-1.56958577,,,1,,
LBPI,"L'Ébaupin",,47.17158626,-1.50980769,,,1,,
LBUS,"Les Buissons",,47.27824430,-1.44356284,,,1,,
LCAR,"Le Cardo",,47.26175154,-1.58421518,,,1,,
LCBU,"Le Corbusier",,47.19020393,-1.56855338,,,1,,
LCEE,"La Carrée",,47.16852266,-1.54388474,,,1,,
LCLE,"La Coulée",,47.26012955,-1.57474128,,,1,,
LCNE,"Le Chêne",,47.16525233,-1.48423516,,,1,,
LCOG,"La Cogne",,47.28684513,-1.55737310,,,1,,
LCSE,"La Close",,47.24085960,-1.57270096,,,1,,
LCTE,"La Côte",,47.28209732,-1.56058871,,,1,,
LDAS,"Landas",,47.16931367,-1.51073139,,,1,,
LDRE,"Landreau",,47.23245892,-1.51598763,,,1,,
LEBP,"L'Ebaupin",,47.28427536,-1.44387040,,,1,,
LECH,"Lechat",,47.20348333,-1.58118819,,,1,,
LEGU,"Leygues",,47.20317023,-1.54207301,,,1,,
LEVO,"Levoyer",,47.19389027,-1.58184567,,,1,,
LFAU,"Les Faulx",,47.15740849,-1.52255349,,,1,,
LFER,"La Ferme",,47.26420632,-1.68024517,,,1,,
LFLE,"Laurier Fleuri",,47.18838379,-1.48367990,,,1,,
LFOR,"La Forêt",,47.14946442,-1.63936505,,,1,,
LFVR,"Lefeuvre",,47.26682908,-1.49502751,,,1,,
LGAR,"La Garde",,47.25573711,-1.50906935,,,1,,
LGOF,"Le Goffic",,47.22996763,-1.56315954,,,1,,
LGRI,"La Grille",,47.25099133,-1.48200410,,,1,,
LGTH,"Lagathu",,47.18121167,-1.53721259,,,1,,
LHAC,"La Hache",,47.26228340,-1.49891009,,,1,,
LHER,"La Herdrie",,47.19778985,-1.45410122,,,1,,
LHIE,"La Haie",,47.29013753,-1.54254123,,,1,,
LHLE,"Le Halleray",,47.26981274,-1.45657624,,,1,,
LHOU,"La Houssais",,47.17422504,-1.55367475,,,1,,
LHPI,"L'Hôpitau",,47.27220729,-1.55164598,,,1,,
LIBE,"Libération",,47.17728364,-1.67902336,,,1,,
LILA,"Lilas",,47.13772376,-1.46883559,,,1,,
LION,"Lionnière",,47.21864791,-1.69596115,,,1,,
LIPP,"Lippmann",,47.23833186,-1.52127057,,,1,,
LITT,"Littré",,47.21778982,-1.58229934,,,1,,
LJOS,"Léon Jost",,47.23632686,-1.56325034,,,1,,
LLGR,"Léo Lagrange",,47.29689956,-1.55596927,,,1,,
LLIO,"Les Lions",,47.24983392,-1.61547903,,,1,,
LLMO,"Le Clémois",,47.13734485,-1.72231563,,,1,,
LLOR,"La Lorie",,47.23526710,-1.65698090,,,1,,
LMAR,"La Marche",,47.18060266,-1.65903817,,,1,,
LMBR,"Lambert",,47.17091432,-1.53970218,,,1,,
LMEE,"La martinière",,47.20631900,-1.78488713,,,1,,
LMIC,"Louise Michel",,47.21956192,-1.61320825,,,1,,
LMNE,"Lemoine",,47.23555257,-1.54747485,,,1,,
LMRI,"Lamoricière",,47.21443684,-1.57237370,,,1,,
LMTA,"La Montagne",,47.18845658,-1.68918744,,,1,,
LNAI,"Le Nain",,47.22657525,-1.60095243,,,1,,
LNNI,"Lonnières",,47.32357670,-1.34762353,,,1,,
LNOU,"La Noue",,47.14069105,-1.60738560,,,1,,
LNTT,"Linot",,47.26538075,-1.52611378,,,1,,
LOIR,"Loire",,47.24845052,-1.48649417,,,1,,
LOMB,"Lombarderie",,47.23362752,-1.55549641,,,1,,
LONG,"Longchamp",,47.23490046,-1.58215408,,,1,,
LPBA,"Bac du Pellerin",,47.20292542,-1.75487183,,,1,,
LPEL,"Le Pellerin",,47.20065898,-1.75951211,,,1,,
LPLE,"La Plée",,47.19316329,-1.46271575,,,1,,
LPME,"La Plume",,47.19489849,-1.50517103,,,1,,
LRAY,"Le Gray 1",,47.28418110,-1.58683129,,,1,,
LRCH,"La Roche",,47.21647526,-1.51924507,,,1,,
LRHE,"Les Roches",,47.26369381,-1.58014626,,,1,,
LRNE,"Lourneau",,47.20025776,-1.48823944,,,1,,
LRYA,"Le Gray 2",,47.28334255,-1.58399682,,,1,,
LSAL,"La Salle",,47.21433862,-1.68908600,,,1,,
LSLL,"Les Salles",,47.25037105,-1.53606614,,,1,,
LSOU,"La Source",,47.30552731,-1.55170552,,,1,,
LSYY,"Léon Say",,47.22964222,-1.56920620,,,1,,
LTOU,"Le Tour",,47.15161241,-1.68946046,,,1,,
LUNI,"Lieu Unique",,47.21563612,-1.54608975,,,1,,
LYBR,"Lycée Brottier",,47.16061152,-1.67776135,,,1,,
LYCQ,"Lycée Estienne d'Orves",,47.27939201,-1.49198192,,,1,,
LYOR,"Lycée d'Orbigny",,47.15429247,-1.68040273,,,1,,
LYPE,"Lycée Appert",,47.25173052,-1.61130551,,,1,,
LYRI,"Lycée Rieffel",,47.25544326,-1.64241175,,,1,,
LZCA,"Lusançay",,47.20264156,-1.58228955,,,1,,
MAAR,"Maillardière",,47.27400201,-1.63426252,,,1,,
MADO,"Mandon",,47.16043437,-1.47073708,,,1,,
MAGA,"Gare de Mauves",,47.29317581,-1.38984269,,,1,,
MAI8,"8 Mai",,47.18926484,-1.55166425,,,1,,
MALL,"Mail",,47.26907447,-1.61142751,,,1,,
MARR,"Maison d'Arrêt",,47.26694063,-1.50302174,,,1,,
MASS,"Massigné",,47.29891387,-1.57949303,,,1,,
MATI,"Matière",,47.27640775,-1.44881740,,,1,,
MAUC,"Centre De Mauves",,47.29677781,-1.39283279,,,1,,
MAZE,"Mazères",,47.31364073,-1.35062978,,,1,,
MBLA,"Mont Blanc",,47.17676935,-1.55586346,,,1,,
MBOU,"Mairie de Bouguenais",,47.17897129,-1.61875663,,,1,,
MBRU,"Moulin Brûlé",,47.25940164,-1.65453966,,,1,,
MBSE,"Moulin Boisseau",,47.28840637,-1.48415140,,,1,,
MCAS,"Moulin Cassé",,47.25660943,-1.46845884,,,1,,
MCCO,"Marché Commun",,47.25963916,-1.49996656,,,1,,
MCHA,"Mairie de Chantenay",,47.20631056,-1.58783174,,,1,,
MCOU,"Mairie de Couëron",,47.21226237,-1.72721937,,,1,,
MCUR,"Madame Curie",,47.18921793,-1.55553336,,,1,,
MDAR,"Maison des Arts",,47.21189910,-1.61747915,,,1,,
MDEL,"Mandel",,47.20258252,-1.53710766,,,1,,
MDLA,"Moulin des Landes",,47.26200042,-1.48143318,,,1,,
MDNE,"Madeleine",,47.27577261,-1.48349958,,,1,,
MDOU,"Mairie de Doulon",,47.22693733,-1.51853960,,,1,,
MDPO,"Moulin de Porterie",,47.27575750,-1.51213774,,,1,,
MDRE,"Madoire",,47.26509644,-1.63785621,,,1,,
MDSI,"Mondésir",,47.21780599,-1.56879548,,,1,,
MDTH,"Médiathèque",,47.21108563,-1.56106691,,,1,,
MEDI,"Méditerranée",,47.27108553,-1.48503158,,,1,,
MELI,"Méliès",,47.18157411,-1.55614015,,,1,,
META,"Métairie",,47.21379324,-1.69839513,,,1,,
MGAL,"Marie Galante",,47.26418354,-1.45094433,,,1,,
MGCH,"Monge - Chauvinière",,47.25365273,-1.57437326,,,1,,
MGDR,"Mongendrière",,47.29235486,-1.55455528,,,1,,
MGEL,"Margelle",,47.27274213,-1.59417491,,,1,,
MGIN,"Mangin",,47.20156466,-1.54500539,,,1,,
MGLI,"Magnoliers",,47.22623485,-1.60566739,,,1,,
MGNO,"Mignonnerie",,47.24319137,-1.48229482,,,1,,
MGUA,"Mainguais",,47.28267720,-1.48546888,,,1,,
MHDI,"Mahaudières",,47.18889750,-1.56101427,,,1,,
MHUI,"Moulin à l'Huile",,47.17696742,-1.56257497,,,1,,
MIAI,"Minais",,47.25707893,-1.46640218,,,1,,
MICH,"Michelet",,47.23449994,-1.55737284,,,1,,
MIEA,"Millenia",,47.12391207,-1.63044993,,,1,,
MIMO,"Mimosas",,47.24127237,-1.58746152,,,1,,
MIND,"Mairie d'Indre",,47.20071017,-1.66826032,,,1,,
MITR,"Mitrie",,47.22780145,-1.52530784,,,1,,
MKSU,"Malakoff",,47.21642699,-1.52130636,,,1,,
MLAN,"Magellan",,47.18819329,-1.46439226,,,1,,
MLCH,"Morlachère",,47.16199231,-1.48362888,,,1,,
MLCS,"Moulin Cassé",,47.15574540,-1.70979691,,,1,,
MLDR,"Maladrie",,47.18832912,-1.49622430,,,1,,
MLHE,"Moulin Hérel",,47.21941980,-1.63751653,,,1,,
MLIN,"Moulin",,47.18891009,-1.50533313,,,1,,
MLLI,"Mellinet",,47.21175959,-1.57790546,,,1,,
MLNE,"Moulinets",,47.20993023,-1.62919281,,,1,,
MLON,"Mulonnière",,47.26551821,-1.54993418,,,1,,
MLRA,"Malraux",,47.25432364,-1.51763334,,,1,,
MMSS,"Mermoz",,47.19875776,-1.51552790,,,1,,
MNEF,"Moulin Neuf",,47.22978858,-1.51647093,,,1,,
MNFA,"Manufacture",,47.21877374,-1.53710483,,,1,,
MNIE,"Moulinier",,47.13540924,-1.66573947,,,1,,
MNOT,"Minoterie",,47.21681616,-1.72158433,,,1,,
MNSS,"Malnoue",,47.20255164,-1.50556450,,,1,,
MNTR,"Ménétrier",,47.24068594,-1.52399409,,,1,,
MNVE,"Maison Neuve",,47.27457728,-1.46728744,,,1,,
MOCT,"Moulin Collet",,47.20029689,-1.76606768,,,1,,
MOET,"Mouettes",,47.21049013,-1.74224702,,,1,,
MOIN,"Moinard",,47.21351998,-1.72925820,,,1,,
MONE,"Moinet",,47.26469501,-1.49233033,,,1,,
MORH,"Morrhonnière - Petit Port",,47.24152790,-1.55624997,,,1,,
MOTE,"Motte Rouge",,47.22890035,-1.55353669,,,1,,
MOUT,"Moutonnerie",,47.21955826,-1.53300143,,,1,,
MOVA,"Mairie d'Orvault",,47.27138858,-1.62287835,,,1,,
MOZI,"Monzie",,47.20343378,-1.53991549,,,1,,
MPAU,"Marcel Paul",,47.24578945,-1.61569990,,,1,,
MPER,"Millepertuis",,47.22197544,-1.67942072,,,1,,
MPMN,"Melpomène",,47.27756393,-1.50002932,,,1,,
MPTA,"Maison Poitard",,47.14697424,-1.64823590,,,1,,
MQDI,"Marquis de Dion",,47.29714279,-1.48783300,,,1,,
MQLI,"Mocquelière",,47.23310112,-1.61896337,,,1,,
MRAI,"Maraîchers",,47.18483449,-1.51065390,,,1,,
MRDI,"Maison Radieuse",,47.18786674,-1.56637200,,,1,,
MREZ,"Mairie de Rezé",,47.19127802,-1.56984073,,,1,,
MRGE,"Morges",,47.16496070,-1.47197006,,,1,,
MRIE,"Maurienne",,47.27560006,-1.44246672,,,1,,
MROT,"Moulin Rothard",,47.19587539,-1.74109085,,,1,,
MRRI,"Marrière",,47.23720887,-1.52463041,,,1,,
MRTE,"Marterie",,47.17843558,-1.53145848,,,1,,
MRZE,"Marzilles",,47.18271435,-1.47574164,,,1,,
MSHE,"Mairie de St-Herblain",,47.21099729,-1.64878087,,,1,,
MSLL,"Marseillaise",,47.20732126,-1.59094711,,,1,,
MSOR,"Mairie des Sorinières",,47.14915060,-1.53225628,,,1,,
MSSI,"Mississipi",,47.23709877,-1.60946493,,,1,,
MTEI,"Monteil",,47.21395780,-1.54949461,,,1,,
MTLI,"Martellière",,47.19915151,-1.52644362,,,1,,
MTRA,"Mortrais",,47.12833461,-1.61634679,,,1,,
MTYY,"Monty",,47.27422365,-1.43317161,,,1,,
MULI,"Mouline",,47.32349881,-1.55303684,,,1,,
MVAN,"Mortier Vannerie",,47.18015388,-1.49941961,,,1,,
MVRD,"Monteverdi",,47.26654765,-1.44635946,,,1,,
MVSI,"Mauvoisins",,47.19025258,-1.52554375,,,1,,
MZUR,"Mazure",,47.25796971,-1.48071273,,,1,,
NATL,"Aéroport",,47.15793454,-1.60130153,,,1,,
NBEL,"Nouveau Bêle",,47.26896067,-1.50191384,,,1,,
NBLA,"Noé Blanche",,47.25643260,-1.50730708,,,1,,
NCTE,"Noé Cottée",,47.19407097,-1.47860777,,,1,,
NDRE,"Naudières",,47.17311461,-1.53673245,,,1,,
NETR,"Neustrie",,47.17672162,-1.59402052,,,1,,
NIAG,"Niagara",,47.30599033,-1.49332053,,,1,,
NILL,"Nil",,47.24184055,-1.60850154,,,1,,
NIZA,"Nizan",,47.20578396,-1.55027814,,,1,,
NLBR,"Noë Lambert",,47.23008817,-1.52847966,,,1,,
NLLA,"Noë Allais",,47.22033635,-1.68860528,,,1,,
NOAH,"Noë St Jean",,47.21916596,-1.73499960,,,1,,
NOHH,"North House",,47.19580593,-1.57339280,,,1,,
NONO,"Noë Nozou",,47.13022590,-1.63716680,,,1,,
NOSH,"Noëlles",,47.24018986,-1.60422702,,,1,,
NRCA,"Noë Rocard",,47.16335619,-1.49058898,,,1,,
NRDA,"Neruda",,47.21769168,-1.61385013,,,1,,
NVER,"Noue Verrière",,47.27596837,-1.57116020,,,1,,
OCAN,"Océane",,47.22753532,-1.63594575,,,1,,
OCEA,"Couëron Océan",,47.21340451,-1.73915632,,,1,,
OCOR,"Ouche Cormier",,47.26463563,-1.62402012,,,1,,
ODLA,"Ouche des landes",,47.19500937,-1.48282225,,,1,,
ODNE,"Ordronneau",,47.19382798,-1.57490661,,,1,,
OGVA,"Orvault Grand Val",,47.26295031,-1.59448287,,,1,,
OLIV,"Olivier",,47.21745688,-1.72479797,,,1,,
OLVE,"Oliveraie",,47.18858074,-1.53110688,,,1,,
OLYM,"Olympe de Gouges",,47.30897641,-1.54464980,,,1,,
OMRL,"Orvault Morlière",,47.24697532,-1.60302351,,,1,,
ONCH,"Onchères",,47.20269778,-1.46695802,,,1,,
OQNE,"Ouche Quinet",,47.19599193,-1.50411579,,,1,,
ORNG,"La Chapelle Aulnay",,47.30851084,-1.54019855,,,1,,
ORVA,"Orvault",,47.27869786,-1.64018344,,,1,,
OSAN,"Ouessant",,47.27002880,-1.44670508,,,1,,
OTAG,"50 Otages",,47.21975690,-1.55561492,,,1,,
PABO,"Paix",,47.18241353,-1.59239867,,,1,,
PACQ,"Parc",,47.27232708,-1.48406443,,,1,,
PAEB,"Pablée",,47.21575110,-1.74012172,,,1,,
PAJO,"Petit Anjou",,47.20574245,-1.50462399,,,1,,
PALL,"Pont Allard",,47.19722415,-1.66681404,,,1,,
PAMI,"Palmiers",,47.19013248,-1.53298681,,,1,,
PAON,"Papillons",,47.14682969,-1.51915507,,,1,,
PAPO,"Parc Potager",,47.23611923,-1.52271630,,,1,,
PAST,"Pasteur",,47.18624221,-1.57721925,,,1,,
PATR,"Patis Rondin",,47.24794086,-1.51633866,,,1,,
PB1B,"Parc de la Bouvre",,47.17606698,-1.61409837,,,1,,
PBAI,"Parc Bel Air",,47.17850190,-1.47463198,,,1,,
PBB7,"Parc de la Bouvre",,47.17507142,-1.61250452,,,1,,
PBFF,"Paimboeuf",,47.17659264,-1.61911985,,,1,,
PBLE,"Patis Brûlé",,47.19925482,-1.50727957,,,1,,
PBOT,"Poulbot",,47.21323522,-1.64834876,,,1,,
PBRE,"Petit Breton",,47.21316733,-1.59869139,,,1,,
PBUY,"Pé de Buzay",,47.20249898,-1.81643425,,,1,,
PBYE,"Port Boyer",,47.24116161,-1.53870278,,,1,,
PBNV,"Port Boyer",,47.24199492,-1.54600529,,,1,,
PCBI,"Picabia",,47.25450285,-1.57681923,,,1,,
PCDI,"Picaudière",,47.28045051,-1.48537181,,,1,,
PCLO,"Petit Clos",,47.20527638,-1.50998260,,,1,,
PCNN,"Planchonnais",,47.25356209,-1.47494035,,,1,,
PCPE,"Porte de La Chapelle",,47.25931673,-1.55718556,,,1,,
PCRE,"Poincaré",,47.22276884,-1.58515755,,,1,,
PCSI,"Petite Censive",,47.26045564,-1.56103772,,,1,,
PCTI,"Petit Chantilly",,47.25455545,-1.60078289,,,1,,
PCVO,"Pontecorvo",,47.24612236,-1.53264234,,,1,,
PCZI,"Pont de Chézine",,47.23813455,-1.61440942,,,1,,
PDAN,"Pas d'Ane",,47.18204996,-1.46985162,,,1,,
PDCE,"Pont du Cens",,47.24855965,-1.57728764,,,1,,
PDEA,"Porteurs d'Eau",,47.27147704,-1.59765211,,,1,,
PDOU,"Porte Douillard",,47.28948426,-1.51844113,,,1,,
PDPI,"Pomme de Pin",,47.26709844,-1.59531327,,,1,,
PDUC,"Prairie au Duc",,47.20423460,-1.56432919,,,1,,
PEDR,"Perdriaux",,47.16129433,-1.48569054,,,1,,
PEGE,"Pégers",,47.13755638,-1.47152683,,,1,,
PELO,"Pelousière",,47.20768943,-1.64696953,,,1,,
PEON,"Perron",,47.22491382,-1.60178604,,,1,,
PERR,"Perray",,47.24753420,-1.51295515,,,1,,
PETR,"Pétrels",,47.25432915,-1.50705134,,,1,,
PFNA,"Purfina",,47.19496698,-1.63762613,,,1,,
PGRI,"Pagerie",,47.17866538,-1.65313512,,,1,,
PGTI,"Plinguetière",,47.13361495,-1.61311186,,,1,,
PHTR,"Parc Chantrerie",,47.28613972,-1.52090921,,,1,,
PHVE,"Pré Hervé",,47.24412828,-1.51777268,,,1,,
PIAO,"Piano'cktail",,47.17480380,-1.60635704,,,1,,
PIBL,"Pierre Blanche",,47.17215580,-1.62731560,,,1,,
PIPA,"Pipay",,47.22552916,-1.53733094,,,1,,
PIRM,"Pirmil",,47.19608628,-1.54266827,,,1,,
PISE,"Pin Sec",,47.24372471,-1.51807158,,,1,,
